img,title,quantity,time,difficulty,ingredients,steps
https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/a776101a7b37e56ed657d6648d11c8561.jpg,닭가슴살 야채전 동그랑땡 간단한 다이어트 도시락 반찬 요리,2인분,30분 이내,아무나,"[{'name': '닭가슴살', 'quantity': '1덩이'}, {'name': '달걀', 'quantity': '2개'}, {'name': '양파', 'quantity': '1/8개'}, {'name': '당근', 'quantity': '약간'}, {'name': '파프리카', 'quantity': '약간'}, {'name': '고추', 'quantity': '1개'}, {'name': '깻잎', 'quantity': '2장'}, {'name': '소금', 'quantity': '약간'}, {'name': '후춧가루', 'quantity': '약간'}]","[{'description': '모든 재료는 다져주세요.\n커터기를 사용해서 다져주면 더 쉽죠.\n닭가슴살을 저는 익혀져 있는 닭가슴살을 이용했는데요. 생 닭가슴살을 다져서 사용해 주시면 된답니다.\n제일 먼저 다진 닭가슴살에 소금 살짝 후춧가루 살짝 뿌려 잠시 둡니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/de81409456fd22eba57cd2db6ca9cc9d1.jpg'}, {'description': '양파, 당근, 고추, 파푸리카도 다져 줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/adb227cd25d34de37f924378c915a47b1.jpg'}, {'description': '깻잎은 돌돌 말이 썰어준 후 다져주시면 좀 더 쉽죠. 깻잎을 넣어주면 향긋함 때문에도 좋고 닭비린내도 잡아 준답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/a6510c1fb06ec1b82717bb259edf94561.jpg'}, {'description': '색색이 예쁜 색을 띈 재료들이 너무 예쁘네요. 음식은 눈으로도 먹는건데 보면서도 기분이 좋아졌어요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/3495826c2ecd6f3843a6efd1c1ff39291.jpg'}, {'description': '다져진 재료들은 잘 섞어 주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/20aceedacaff3b75a7dee69657a1540f1.jpg'}, {'description': '계란 두개를 넣어 줍니다. 한개 넣어보니 조금 부족한 듯 해서 두개 넣어 주었어요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/f5e637a8f2e9128346afb14c8cd1a3911.jpg'}, {'description': '후춧가루와 소금을 살짝 넣고 섞어 주세요. 소금은 최대한 조금 넣어 주세요. 저는 1/3t 넣어 주었습니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/7fabedf7eb61b71ff90fe0136970df461.jpg'}, {'description': '재료 준비는 이제 끝. 예쁘게 구워 주시면 된답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/e64835eb03817a9c51beed97d87397081.jpg'}, {'description': '프라이팬에 올리브유를 살짝 둘러 줍니다. 너무 많이 넣지 않아도 되요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/c3574b7ebd1378366144b6ebae3ff1bf1.jpg'}, {'description': '숟가락으로 한스푼씩 듬뿍 떠서 프라이팬에 올려 구워 주세요. 저는 익힌 닭가슴살이라 괜찮았는데요. 보통은 생닭가슴살을 사용하기 때문에 불은 중약불로 천천히 익혀주셔야 닭고기도 익는 답니다. 센불에서 익히지 말아 주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/0adf2d7c9bc349cc1dae522df99298841.jpg'}, {'description': '한숟가락씩 올려 귀여운 닭가슴살 야채 전 보기만 해도 기분 좋아지는 비주얼이네요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/02a65e567e0d3417c67e6ec18aa145021.jpg'}, {'description': '앞뒤로 노릇하게 익혀 주시면 끝.\n나는 도시락 반찬을 만들었는데 왜 자꾸 맥주가 생각 나는 걸까요? ㅋㅋㅋㅋㅋㅋ\n아흑.. 이거 완전 맥주 안준데.... 쩝.... 힘들다.. 시원한 맥주 한잔 마시고 싶다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/c67c870a176caea72a87e341e63efd0b1.jpg'}, {'description': '고소 담백 칼로리도 적어 부담없는 도시락 반찬. 아이들 반찬으로도 좋을 것 같죠? 간단해서 부담없이 만들 수 있는 반찬이어서 시간 없을 때도 좋답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/9db4cb32f43d36e0701a5b57fa576b481.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/6c8081c8bc0c290c4b8a70aa2bd5cd611.jpg,초간단 팽이버섯 베이컨말이~*,2인분,10분 이내,아무나,"[{'name': '베이컨', 'quantity': '180g'}, {'name': '팽이버섯', 'quantity': '2봉지'}, {'name': '올리브유', 'quantity': '조금'}]","[{'description': '팽이버섯 밑 동을 잘라 준비합니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/4706f4fffc6eb750c283d97ecb18d3331.jpg'}, {'description': '베이컨 위에 원하시는 양만큼 팽이버섯을 올리고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/12aff37b3253ee1d52b396bb4d82aff11.jpg'}, {'description': '도르르~ 말아', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/8943a49d52d279430a9a8a03cbf950991.jpg'}, {'description': '준비합니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/87a36f4d721082edf29787faa231f9531.jpg'}, {'description': '달군 약한 불에서 오일을 조금 두르고 베이컨이 말린 끝 부분 쪽으로 먼저 구워준다\n약불', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/82d1ce9f8e606a2c59457d1e34147b0f1.jpg'}, {'description': '뒤집어 가면서 노릇 노릇 구워 주시면 완성입니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/05/bdbc1d1223c111f341d2c45fce5f1c9f1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/e5032b2c1001c6cb5b05757b1fab77b11.jpg,청포묵무침 간단하게 아이들 반찬으로 최고,2인분,15분 이내,아무나,"[{'name': '청포묵', 'quantity': '320g'}, {'name': '대파 잎', 'quantity': '조금'}, {'name': '김가루', 'quantity': '조금'}, {'name': '맛소금', 'quantity': '1/2티스푼'}, {'name': '들기름', 'quantity': '1스푼'}, {'name': '통깨', 'quantity': '1스푼'}]","[{'description': '시중에 파는 청포묵팩 320g\n을 준비하세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/bb98357f909a084d243da0cdaf9f84b01.jpg'}, {'description': '세로로 반으로 자르고 가로로 다시반으로 갈라서 3등분으로\n길게 자르시고요 다시 깍두기모양으로 6등분 해주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/019ad0bf55983a625fc241a033f403e21.jpg'}, {'description': '냄비에 물을 끓여주시고요\n물이 펄펄 끓는상태에서 잘라놓은 청포묵을 넣어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/8f4bc21d55cc2c93834702ae9b8390c61.jpg'}, {'description': '1~2분 정도로 데쳐내시면 두부처럼 하얗던게 없어지고\n맑고 투명하게 색이 나오면\n다 된거예요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/266fc307657dd2d2b18b58e436c4bc211.jpg'}, {'description': '채반에 건져내시고 찬물에 열기를 빼세요\n물기를 빼주세요\n*저는 채반에 바로 그냥 붓고\n물을 틀어서 바로 위에 뿌려서 열기를 빼주었어요\n이러면 덜부셔지더라고요ㅎ', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/2a444a4b0900d57487a890f2214881db1.jpg'}, {'description': '청포묵에 물기가 빠지는 동안\n대파의 초록잎 부분으로\n조금만 잘게 썰어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/5d1fc1633726eab0e6a9f3a941bef7401.jpg'}, {'description': '조미김 한팩을 뜯어서 위생봉투에 넣고 부셔주세요\n김가루가 있으시면 그걸 넣어주셔도 되요\n청포묵에 다진파를 넣고\n김가루를 넣어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/25a6caad490ad46a0a4fbedd83e05f6d1.jpg'}, {'description': '통깨는 갈아서 한스푼을 넣어주시고요\n맛소금 작은반스푼을 넣어주세요\n간장으로 간을 해주셔도 되세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/6683d735169319c1a52a26be2935d2f31.jpg'}, {'description': '들기름은 한스푼/참기름은\n반스푼만 넣어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/03b12f7165f3347df18e7c97e99082cc1.jpg'}, {'description': '손으로 아기다루듯이 살살 아래위로 섞어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/44ea330e9ceb556b90fc8d13f6e38f201.jpg'}, {'description': '몰랑몰랑 하면서도 맛있는\n아이들이 좋아하는 청포묵무침\n완성입니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/01/26/2ad44c893997ab5c240e7eeba9685b6f1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/2b5c4a2280315e901cd2a79cdb5437531.jpg,맵지 않고 부드러운 아이들 반찬 '간장진미채볶음'초간단 레시피,2인분,15분 이내,아무나,"[{'name': '진미채', 'quantity': '1줌'}, {'name': '마요네즈', 'quantity': '1T'}, {'name': '간장', 'quantity': '3T'}, {'name': '설탕', 'quantity': '2T'}, {'name': '올리고당', 'quantity': '1T'}, {'name': '다진마늘', 'quantity': '1T'}, {'name': '참기름', 'quantity': '1T'}, {'name': '통깨', 'quantity': '1T'}]","[{'description': '먼저 부드러운 진미채를 위해 뜨거운물에 1-2분 담궈 주셨다가 물기를 짜지 마시고 그대로 잠시 체에 받쳐 주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/4c4f3db717acd95a77a4253d0706ffa81.jpg'}, {'description': '뜨거운 물에 불려져서 부드럽지만 좀더 부드럽게 해주는 비법은 마요네즈인데요! 마요네즈 한스푼 넣고 비벼주면 더 부드러워지고 양념이 딱딱해지는 것을 막아준답니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/377391ef1460e623c9ac37cede6bcec41.jpg'}, {'description': '깨를 제외한 모든 양념을 약불에서 타지 않게 끓여 줍니다. 살짝 끓으면 진미채를 넣어줍니다\nT:성인 숟가락 기준', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/7eaf23188db00eb5ac5edb5e4cc032301.jpg'}, {'description': '양념이 잘 베게 볶아주시다가 통깨 솔솔 뿌려주시면 끝!', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/fefef3bdf33a6151ce39ed80414a67081.jpg'}, {'description': ""맵지 않고 부드러워 아이들 반찬으로 좋은 단짠단짠 '간장 진미채볶음'완성 되었어요^0^"", 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/26873011b675e2150213030238cb836d1.jpg'}, {'description': '한입 먹어보니 식감이 정말 부드러우면서 단짠단짠하니 넘 맛있더라구요!!!맵지 않고 부드러우니 아이들 반찬으로 참 좋답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/11/14/de104cfd4d2a9c5d7d981494c53f85331.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/aeeb1e6d7d8adb9b397515a65d621c1b1.jpg,쑥갓 요리 / 쑥갓 참치 무침,1인분,20분 이내,아무나,"[{'name': '쑥갓', 'quantity': '150g'}, {'name': '참치', 'quantity': '1캔'}, {'name': '다진 마늘', 'quantity': '1/2Ts'}, {'name': '간장', 'quantity': '1/2Ts'}, {'name': '참기름', 'quantity': '1/2Ts'}]","[{'description': '쑥갓은 뜨거운 물에 소금을 넣어 살짝 데친다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/80705c48c5d1a21d2c136e1d828f342f1.jpg'}, {'description': '데친 쑥갓은 찬물에 씻어 물기를 제거하고 먹기 좋게 자른다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/43500734eee6a35c2cadf8559af610181.jpg'}, {'description': '참치는 기름을 제거하여 준비한다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/fcf289a02ceb767b3e8d12bc0ba628311.jpg'}, {'description': '준비한 재료는 그릇에 모두 담는다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/67d409997cfd2ab910ecf70018ec9a361.jpg'}, {'description': '다진 마늘, 간장, 참기름을 넣고 섞어준다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/10/c0fc7dafe957590fbe7ce3e6ea40eb7c1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/eb719ba83f592b5cb3f08fbfda06b0191.jpg,계란말이 케이크 만들기,4인분,30분 이내,중급,"[{'name': '계란', 'quantity': '6개'}, {'name': '맛살 짧은것', 'quantity': '3~4줄'}, {'name': '당근', 'quantity': '약간'}, {'name': '양파', 'quantity': '약간'}, {'name': '대파', 'quantity': '약간'}, {'name': '소금', 'quantity': '약간'}, {'name': '청주', 'quantity': '약간'}]","[{'description': '맛살, 양파, 당근, 대파를 작게 작게 다져줍니다.\n햄, 부추, 파프리카, 피망 등 냉장고속에 있는 재료들로 준비하시면 됩니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/eca302340b45f07be63175687afce4991.jpg'}, {'description': '흰자와 노른자를 분리합니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/52cb63b696ab324950a8bed00f98e31e1.jpg'}, {'description': '노른자에 소금 약간,\n물 1T 넣어 골고루 섞어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/a6d21b6539145a4babc0adb4dbb9c0221.jpg'}, {'description': '흰자에도 소금 약간 청주 1t 넣고 다져놓은 야채 모두 넣어 섞어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/787d726fe64518d59a534e6d48ea56d11.jpg'}, {'description': '약불에 기름 두른 팬을 올리고 달구어지면 키친타올로 대충 닦아냅니다.\n팬에 흰자를 적당히 붓고\n끝부분부터 말아줍니다.\n다 말아지면 끝으로 당기고 다시 흰자를 얇게 붓고 말아줍니다. 여러번 반복하시면 됩니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/807964991883f2acbabd3bfdecaacf421.jpg'}, {'description': '흰자가 끝나면\n노른자를 앏게 붓고 말아줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/2e25c2d61b4e3cb96d9848f34baedf3a1.jpg'}, {'description': '다 말아지면 앞으로 당겨놓고\n노른자 붓고 또 말고~ 반복해 줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/7cb465f9d8e137636a1e40f293b942c81.jpg'}, {'description': '이제 완성입니다~~\n불을 끄고 잔열로 속까지 익혀줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/8f29b5a0792ab33c137f09a1e1a836c61.jpg'}, {'description': '한김 식힌 후 도마위에 올려놓고\n사선으로 잘라주시면 됩니다~', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/22092b81ec10aa064ebd6f282b26555c1.jpg'}, {'description': '접시에 예쁘게 돌려 담아줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/7f93944c77c13ec4859e50be7dfa110e1.jpg'}, {'description': '케찹을 살짝 짜주고\n통깨도 몇알씩 올려 딸기를 표현합니다^^\n(이쑤시개 끝에 물을 살짝 묻혀\n깨를 집어 올리면 됩니다~)\n어린잎 같은 초록잎이 없어서\n대파를 잘라 올려주었어요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/09/151c23d00f8574e95a853440bd516c4e1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/45cee6f21b45d096bee15042491973ee1.jpg,수미네 어묵볶음,4인분,30분 이내,아무나,"[{'name': '어묵', 'quantity': '10장'}, {'name': '양파', 'quantity': '1/4개'}, {'name': '부추', 'quantity': '조금'}, {'name': '간장', 'quantity': '2+0.5숟가락'}, {'name': '물', 'quantity': '3숟가락'}, {'name': '설탕', 'quantity': '1숟가락'}, {'name': '참기름', 'quantity': '1숟가락'}, {'name': '꿀', 'quantity': '1숟가락'}, {'name': '통깨', 'quantity': '0.3숟가락'}]","[{'description': '어묵 10장을 원하는 크기로 썰어 주심 돼요.\n저는 길게 그리고 좀 얇게 썰어 보았어요.\n수미네 어묵볶음에는 양파는 안 들어가요.\n근데 저는 1/4개 채 썰어 함께 준비했어요.\n또 청양고추 1개 도 들어가는데 아이 반찬이라 생략하고\n색감을 위해 부추를 넣어주었으니\n참고하셔서 만들어 주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/eef4a4b126490b63e72bff06875660ca1.jpg'}, {'description': '볶을 팬에 간장(2+0.5), 물(3), 설탕(1)을 한데 넣어 주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/096ca8f6cc0cd0916efda6b3ec4628f71.jpg'}, {'description': '약불에서 설탕이 녹도록 끓여주고\n양념장이 바글바글 끓어오르면', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/f24f8adab0e2b023088ad0765e392ba91.jpg'}, {'description': '어묵, 양파를 한데 넣어 양념이 배도록 볶아주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/7afb081e1529e469c156c97a4346867f1.jpg'}, {'description': '이어 부추를 넣고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/5d9d6d9cb96b15af9b97d825bf1c31dc1.jpg'}, {'description': '참기름(1)', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/c2be1c07c0f127a37dc449279c3a27b11.jpg'}, {'description': '통깨(0.3)', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/330f3439f501cbbfcbf9f93afaad653e1.jpg'}, {'description': '꿀(1)을 한데 넣어\n고루 섞어 마무리합니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/c796f174a9209808c3c6c4a7ecc5e84b1.jpg'}, {'description': '완성', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/10/19/cd37769ccb053c90e5042800e689600a1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/2d57095ca61fa33206dd0b7f5c6c28031.jpg,새우 애호박볶음 간단하게 만드는 애호박나물볶음요리 레시피 아이 반찬,2인분,15분 이내,아무나,"[{'name': '애호박', 'quantity': '1개'}, {'name': '양파', 'quantity': '50g'}, {'name': '당근', 'quantity': '20g'}, {'name': '새우살', 'quantity': '50g'}, {'name': '마늘', 'quantity': '1작은술'}, {'name': '소금', 'quantity': '1/2작은술'}, {'name': '참치액', 'quantity': '1작은술'}, {'name': '식용유', 'quantity': '3큰술'}]","[{'description': '애호박 한 개를 반으로 잘라서 어슷한 반달 모양으로 썰어줍니다. 썰 때 반달 모양으로 썰어도 좋지만 제가 만들어 보니 어슷 반달 모양이 가장 먹음직스럽게 나오고 손님들도 더 선호한다는 걸 알았습니다.\n도마 , 조리용나이프', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/790c3994d0951cefcd46021801ec9fe21.jpg'}, {'description': '양파는 채 썰어 준비하고, 당근도 채 썰어 준비합니다, 이때 모든 야채는 애호박의 두께보다 두꺼우면 안 된답니다. 애호박과 비슷하게 썰어주세요. 새우 살도 준비해 줍니다\n접시', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/a3ba0d864ad0052738a232f75558625b1.jpg'}, {'description': '팬에 기름 3 큰 술 두르고 마늘 한 큰 술 넣고 준비한 모든 야채를 넣어줍니다. 소금에 절여서 볶아주기도 하는데 저도 예전에는 그렇게 했답니다. 그런데 애호박볶음을 수도 없이 하다 보니 모든 야채를 넣고 같이 볶아주는게 더 맛있더라고요\n프라이팬 , 요리스푼', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/38a0a715c5373aacc6ab0a84284381981.jpg'}, {'description': '볶을 때 소금 1/2 작은 술, 참치 액 1 작은 술도 같이 넣어 볶아줍니다. 참치 액은 감칠맛을 더해주고 마늘은 애호박의 맛을 더 좋게 만들어준답니다. 소금이 애호박의 단맛을 더 올려주고요\n소금에 절이지 않는 대신 볶을 때 불을 중불에서 볶으셔야 합니다. 중요해요. 그래야 맛있는 감칠맛이 좋은 애호박볶음을 드실 수 있어요. 중불에서 볶으면 야채에서 수분이 나오면서 서로서로 어우러지는 깊은 맛을 즐길 수 있고, 야채가 아주 맛있게 익게 된답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/9ad2e887dcbe49c1a5f0b7e44547e53a1.jpg'}, {'description': '담백하고 깔끔한 애호박볶음이 완성입니다. 이렇게 만들어드시면 아이 반찬으로도 좋답니다. 밥을 비벼드셔도 좋고요\n접시', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/11/14/2276c81c751932a1f6887807fc90bd3d1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/f599c50860de60382039a3bc74b4f1cc1.jpg,어묵깻잎전 (초간단 전레시피 쫀득하고 바삭한 식감이 일품),4인분,10분 이내,아무나,"[{'name': '사각어묵', 'quantity': '4장'}, {'name': '깻잎', 'quantity': '10장'}, {'name': '계란', 'quantity': '4개'}, {'name': '부침가루', 'quantity': '2스푼'}, {'name': '소금', 'quantity': '3꼬집'}, {'name': '후춧가루', 'quantity': '톡톡'}, {'name': '식용유', 'quantity': '듬뿍'}]","[{'description': '어묵과 깻잎은 가늘게 채 썰어준다\n도마 , 조리용나이프\n바삭하게 굽고 싶으면 어묵을 사진보다 더 가늘게 채 썰어준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/4954f76a88d7e38e4fdf25d80aba07f01.jpg'}, {'description': '볼에 계란 4개, 소금 3꼬집, 후춧가루 톡톡 넣고 섞어준다\n볼 , 요리젓가락', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/15f5f92923763b66b0af92a4eca45d4e1.jpg'}, {'description': '부침가루 2스푼 수북하게 넣고 고루 섞어준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/a10f130e1d96291fd3a4f89def6d10581.jpg'}, {'description': '썰은 깻잎과 어묵을 넣어준다\n색감을 더 예쁘게 하고 싶다면 당근이나 색상있는 야채를 가늘게 채 썰어 넣어도 좋다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/b4838071a40c2b5f3069ed533dde82961.jpg'}, {'description': '모든 재료가 뭉침없이 고루 섞어준다\n매콤함이 좋다면 청양고추를 다져 넣어도 좋다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/92133ed420cf784de229725bc094093a1.jpg'}, {'description': '팬에 식용유 넉넉히 넣고 한 수저씩 떠서 올려준다\n프라이팬 , 요리스푼\n중불\n바삭함을 즐기고 싶다면 얇게 펴서 올려준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/367af1a488271975399b850ee27306431.jpg'}, {'description': '앞뒤로 노릇하게 부쳐준다\n뒤집개\n중불\n어묵과 깻잎은 빠르게 익으니 두번만 뒤집어 주면 된다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/12/11/a5ce8689d8e6b8cf279676dd8f08eb1c1.jpg'}]"
https://recipe1.ezmember.co.kr/cache/recipe/2021/11/02/624e02d9976a2d8f2d2d06e850db56221.jpg,달콤 짭쪼름한 고구마조림의 매력속으로 GO?,4인분,30분 이내,아무나,"[{'name': '고구마', 'quantity': '300g'}, {'name': '간장', 'quantity': '2큰술'}, {'name': '매실액', 'quantity': '2큰술'}, {'name': '꿀', 'quantity': '2큰술'}, {'name': '통들깨', 'quantity': '1큰술'}, {'name': '식용유', 'quantity': ''}, {'name': '물', 'quantity': '100ml'}]","[{'description': '고구마는 깨끗이 씻은 후 껍질을 벗기고 네모나게 썰어주세요.\n고구마\n도마 , 칼\n고구마가 깨끗한 상태이면 껍질을 까지 않고 그대로 사용하셔도 됩니다. :)', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/02/44c4608a111c71dc9fda3fc5256b45a71.jpg'}, {'description': '그 다음 기름을 두른 팬에서 고구마가 노릇노릇해질 때까지 중강불에서 볶아줍니다.\n식용유\n팬', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/02/db09873e9ef151d23ceac91a90697fe91.jpg'}, {'description': '그리고 물 100ml, 간장 2큰술, 매실액 2큰술을 넣고 물기가 없어질 때까지 뒤적여 줍니다.\n물, 간장, 매실액', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/02/cf73a66d6915666616ffa50d68ce92011.jpg'}, {'description': '마지막으로 꿀 2큰술, 통들깨 1큰술을 넣고 섞어주면 완성입니다.\n꿀, 통들깨', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/11/02/e85c1cb6070d9e497bd35083372521d21.jpg'}]"
