,img,title,quantity,time,difficulty,ingredients,steps
20,https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/809f052e924cd0d9ac9d4f295794f08c1.jpg,시금치무침 (시금치데치는 방법 시금치나물요리 나물반찬 반찬레시피),4인분,10분 이내,초급,"[{'name': '시금치', 'quantity': '300g'}, {'name': '소금', 'quantity': '1스푼'}, {'name': '물', 'quantity': '넉넉히'}, {'name': '다진 마늘', 'quantity': '1스푼'}, {'name': '참치액', 'quantity': '1.5스푼'}, {'name': '참기름', 'quantity': '1스푼'}, {'name': '깨소금', 'quantity': '1스푼'}, {'name': '소금', 'quantity': '0.5스푼'}]","[{'description': '시금치는 뿌리를 잘라 낸 후 한잎한잎 떼어서 찬물에 흔들어 가면서 씻어 흙과 불순물을 제거 해 준다\n믹싱볼 , 채반 , 조리용나이프\n시금치 손질법 레시피', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/02f2106d921de38d198f0652a9dcef6c1.jpg'}, {'description': '냄비에 물을 넉넉히 붓고 소금 1스푼을 넣은 후 끓여준다\n냄비\n센불', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/246ed2797b828692da2391fec91cd8af1.jpg'}, {'description': '물이 끓으면 씻은 시금치를 넣고 약 40초 가량 데쳐준다\n센불', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/469be28aa8f3c78a63155146b270631e1.jpg'}, {'description': '데친 시금치는 찬물에 헹구어 준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/c255cac38ba3aec22003f45f5670d72e1.jpg'}, {'description': '대파는 길이로 반으로 자른 후 잘게 썰어준다\n도마 , 조리용나이프', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/14bcb0367798a73f508d49a66eb789d31.jpg'}, {'description': '볼에 시금치를 꼭 짜서 담아준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/e1a0e1f9c047227d1027f7f078e906801.jpg'}, {'description': '무침 양념을 모두 넣어준다\n믹싱볼 , 조리용스푼', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/8652d20735e27d7ba66542ea1c5854541.jpg'}, {'description': '조물조물 양념과 시금치가 고루 섞이 도록 무쳐준다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/03/22/86f1c55a7874470396689277b0f7bbd11.jpg'}]"
21,https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/ee7c7222f2e3491f17d24c61dedd34181.jpg,새송이버섯버터굴소스볶음 간단반찬,2인분,5분 이내,아무나,"[{'name': '미니새송이버섯', 'quantity': '1팩'}, {'name': '버터', 'quantity': '20g'}, {'name': '굴소스', 'quantity': '1T'}, {'name': '진간장', 'quantity': '0.5T'}, {'name': '통깨', 'quantity': '약간'}]","[{'description': '새송이버섯은 길게 편 썰어 주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/ad33ab7f4682a1c0138213181d945d0b1.jpg'}, {'description': '팬을 달군 후 버터 20그램을 녹여줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/3b88c96acd31b255b9946cf360fba84e1.jpg'}, {'description': '버터가 녹으면 새송이 버섯을 넣어서 볶아 주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/c94deee7010bbe8dd5b8e59b694598c31.jpg'}, {'description': '버섯이 반쯤 익었을 때 간을 해 줍니다. 굴소스 1스푼 넣어줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/71a2502d0517c9e24c2ee30ef183ccb71.jpg'}, {'description': '진간장도 0.5T 넣어 줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/8daa5b7748c55c1d832e144a9af0cb1c1.jpg'}, {'description': '통깨도 넣어서 섞어 줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/d7d056ce324fce426dbfdf03798432791.jpg'}, {'description': '미니 새송이버섯 버터굴소스볶음 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/12/09/79f018cbf19bb69a95bec4d38a2c8c7a1.jpg'}]"
22,https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/c94c0b75cdab225f0ee9883c0b9549c31.jpg,아이반찬 양파소세지볶음 레시피 양파요리 초스피드반찬,4인분,10분 이내,초급,"[{'name': '양파', 'quantity': '1/2개'}, {'name': '비엔나소세지', 'quantity': '300g'}, {'name': '굴소스', 'quantity': '0.5T'}, {'name': '올리고당', 'quantity': '1T'}, {'name': '참기름', 'quantity': '1T'}, {'name': '통깨', 'quantity': ''}]","[{'description': '비엔나소세지는 먹기좋게 반잘라주거나 칼집내서 준비해주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/b50f5a49e14b828919c81393991f34381.jpg'}, {'description': '양파 반개도 한입크기로잘라줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/a76a4171179906679e377649bd6bbf4a1.jpg'}, {'description': '팬에 기름을 조금 두르고 소세지와 양파를 볶아줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/9f11cd905135b0f13e3c625feb4585e91.jpg'}, {'description': '양파가 투명해지면 굴소스 0.5T를 넣어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/a42558a07457c65dbee3761fa558a9141.jpg'}, {'description': '그리고 올리고당도 1T넣어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/008bdf4c4ea66680fec2535fdafbc45b1.jpg'}, {'description': '참기름도 1T넣어주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/52c943d4cf34817930f7f239104add831.jpg'}, {'description': '통깨 넉넉하게 뿌려서 잘섞어주면 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/09f7a153eaced6b65cb200c52cbad79e1.jpg'}, {'description': '접시에 담아서 맛있게드세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/10/15/e6c21f069966e3ff75a8e26cf58e0a2f1.jpg'}]"
23,https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/249c2d8bdbaec9298a764249ae04970b1.jpg,매운빨간콩나물무침 레시피 매일반찬,4인분,15분 이내,초급,"[{'name': '콩나물', 'quantity': '300g'}, {'name': '대파', 'quantity': '1/2대'}, {'name': '고추가루', 'quantity': '1.5T'}, {'name': '맛소금', 'quantity': '1/3T'}, {'name': '멸치액젓', 'quantity': '1T'}, {'name': '국간장', 'quantity': '1T'}, {'name': '참기름', 'quantity': '1T'}, {'name': '통깨', 'quantity': ''}]","[{'description': '콩나물 300G을 잘 세척해 끓는 물에 넣고 3~4분정도 삶아줍니다.\n볼 , 채반 , 냄비\n콩나물', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/0b760db18849451a31348692d46cf7401.jpg'}, {'description': '콩나물을 삶는 동안 대파 반대를 잘게 다지듯이 썰어주세요.\n도마 , 조리용나이프\n대파 손질법', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/71fbaef838955266ff0a4398631976071.jpg'}, {'description': '콩나물이 익으면 찬물에 헹궈 열기를 빼준 후 볼아담아줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/f53d23ce2c1b887672194319f8578d211.jpg'}, {'description': '고추가루 1.5T 흩뿌려주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/91a9eb750fad16ec2c5398a827469d191.jpg'}, {'description': '멸치액젓1T, 국간장1T, 맛소금 0.3T넣어주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/1f6864d2072522c12bece397da1f9e2b1.jpg'}, {'description': '그리고 참기름도 적당히 넣어주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/c6a103381ab0382cb7fce026754d049f1.jpg'}, {'description': '으깬 통깨를 적당히 넣어준 후 조물조물 무쳐주시면 완성입니다.\n위생장갑', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/259934859c86a1f7e708c92122ef9d321.jpg'}, {'description': '매콤 고소한 빨간콩나물무침 완성입니다. 콩나물 잘게 잘라 밥이랑 슥슥 비벼먹어도 맛있어요.\n접시', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/05/aca87b223cf8b696e461cd2a6b31e06b1.jpg'}]"
24,https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/71f816257b5c39cfa4622525b7b76dae1.jpg,단무지무침 레시피 밑반찬 만들기 치자 단무지무침,2인분,10분 이내,아무나,"[{'name': '단무지 1팩', 'quantity': '200g'}, {'name': '설탕\n밥 숟가락계량', 'quantity': '0.4큰술'}, {'name': '고춧가루\n밥 숟가락계량', 'quantity': '1큰술'}, {'name': '참기름\n밥 숟가락계량', 'quantity': '0.5큰술'}, {'name': '대파', 'quantity': '약간'}, {'name': '통깨', 'quantity': '솔솔솔'}]","[{'description': '단무지 팩에 들어있는 물을 버리고 단무지 한 팩을 준비합니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/72573357569e7b9a6a2734d06d1525231.jpg'}, {'description': '단무지를 채반에 쏟은 다음에 흐르는 물에 세척하고,물기가 빠지도록 탁탁 털어서 준비하면 되세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/a097489927fe2daad2c8464226dc7c271.jpg'}, {'description': '단무지 물기를 빼고 곰곰히 생각해보니 단무지 크기가 약간 큰 거 같아서 한 입에 쏘옥 먹기 좋도록 반 씩 자르면서 볼에 담은 다음에', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/70d5bb9c20009e14256ec7c300d091cf1.jpg'}, {'description': '설탕 0.4큰술,\n큰술: 밥 숟가락 기준', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/ce9bbfc3fd51294d715cc8e50a6867c91.jpg'}, {'description': '고춧가루 1큰술,\n큰술: 밥 숟가락 기준', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/9576c1d2ec71302f33765ebdeea34de01.jpg'}, {'description': '참기름 0.5큰술,\n큰술: 밥 숟가락 기준', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/b526ad209c99d1c62d9a092c6232692d1.jpg'}, {'description': '송송 썬 대파와 통깨를 넣고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/c603b5828a48dc5b4357ab2e20c1c76d1.jpg'}, {'description': '일회용 장갑을 끼고 단무지에 양념이 골고루 입혀지도록 조물조물 버무려주면 단무지무침 레시피 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/c9cf4128f585b77a9be0778297567ac51.jpg'}, {'description': '단무지는 기본적인 간이 되어 있기 때문에 간을 추가하지 않아도 되지만, 새콤한 단무지무침을 좋아하는 분은 식초를 살짝 추가하고 다시 버무려주면 되세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/12/09/57cd8bad79183911490fc3e3f2a982c91.jpg'}]"
25,https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/169ea16bc8f26562100b287f3a489fd01.jpg,청포묵 무침 만드는 법,2인분,15분 이내,아무나,"[{'name': '청포묵', 'quantity': '400g'}, {'name': '김가루', 'quantity': '2줌'}, {'name': '가는소금', 'quantity': '1/2작은술'}, {'name': '통깨', 'quantity': '1큰술'}, {'name': '참기름', 'quantity': '1큰술'}]","[{'description': '청포묵을 먹기 좋은 크기로 도톰하게 썰어주세요. 너무 얇게 썰면 무칠 때 쉽게 부서지니 어느 정도 두께를 유지하는 게 좋아요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/1ed1380a91e050f37d0eb1ce674c68691.jpg'}, {'description': '끓는 물에 묵을 넣고 묵의 테두리 부분이 투명해질 때까지 2~3분 익혀주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/62881fcdd30e368938d8123717cd60a61.jpg'}, {'description': '데친 청포묵은 찬물에 한 번 헹궈 열기를 빼고 체에 받쳐 물기를 충분히 빼주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/671684274d8c7569ac1416b39ab35ad21.jpg'}, {'description': '볼에 청포묵을 담고 김가루 두 줌, 소금 1/2t, 통깨 1T, 참기름 1T 넣어 살살 버무려주세요. 묵은 쉽게 부서지니 숟가락보다 손으로 부드럽게 섞는 게 좋아요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/cc24f835ca9563fa6aa81bdc42b3bc811.jpg'}, {'description': '부드러운 청포묵무침 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/01/27/fd0832039e59285da505dafe046446041.jpg'}]"
26,https://recipe1.ezmember.co.kr/cache/recipe/2024/06/30/0904bcb02a70de71c6f7107000ae2fb21.jpg,"즉석,오이 부추 무침(백종원양념)",2인분,20분 이내,아무나,"[{'name': '오이', 'quantity': '1개'}, {'name': '부추', 'quantity': '1줌'}, {'name': '양파', 'quantity': '1/4개'}, {'name': '매운 고추\n선택', 'quantity': '1개'}, {'name': '고추장', 'quantity': '1큰술'}, {'name': '고춧가루', 'quantity': '1큰술'}, {'name': '간장', 'quantity': '1큰술'}, {'name': '식초', 'quantity': '1큰술'}, {'name': '참기름', 'quantity': '1큰술'}, {'name': '설탕', 'quantity': '1큰술'}, {'name': '올리고당', 'quantity': '1큰술'}, {'name': '다진마늘', 'quantity': '0.5큰술'}, {'name': '통깨', 'quantity': '톡톡'}]","[{'description': '오이는 어슷썰고 양파는 얇게 채 썰고 부추는 5cm 길이로 썰어 주세요.\n도마 , 조리용나이프 , 볼\n오이 손질법', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/30/ede85b71988470e065c3bbc1b0cb6a4d1.jpg'}, {'description': '양념을 넣어주고 잘 버무려줍니다.\n위생장갑\n단맛이 싫으시면 올리고당을 반으로 줄여주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/30/674dd2dd0045273f188a9412483e14eb1.jpg'}, {'description': '통깨 톡톡 부려주면 오이 무침 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/30/1c4bea6b5c76147f9e8dddca66c64c9a1.jpg'}]"
27,https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/106eb9bdfd66e588158326e46a10d9001.jpg,청경채 된장 무침으로,3인분,20분 이내,아무나,"[{'name': '청경채', 'quantity': '150g'}, {'name': '쪽파', 'quantity': '2개'}, {'name': '된장\n또는 쌈장', 'quantity': '1스푼'}, {'name': '간마늘', 'quantity': '1/2스푼'}, {'name': '고춧가루', 'quantity': '1/2스푼'}, {'name': '설탕', 'quantity': '1/3스푼'}, {'name': '매실액', 'quantity': '1스푼'}, {'name': '들기름', 'quantity': '1스푼'}, {'name': '통깨', 'quantity': '1/2스푼'}]","[{'description': '청경채는 한 잎 한 잎 떼어서 씻어주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/0fa107c68d549db3ef7db048bf5e8e6b1.jpg'}, {'description': '끓는 물에 소금을 넣고 30초 ~1분 미만으로 데쳐주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/3a0a7ca57832e74cd0b5623f0f534d981.jpg'}, {'description': '데친 청경채를 찬물에 헹궈서 물기를 빼주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/5d7246d89ec531b87758b98893d35c871.jpg'}, {'description': '데친 청경채를 먹기 좋게 잘라서 볼에 담아요 그리고 된장 고춧가루 매실액 설탕과 들기름까지 넣고 조물조물 무쳐주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/d5b5374d945bf0f2db53ae8df91db3e51.png'}, {'description': '마지막 통깨와 송송 썬 쪽파까지 넣고 무쳐서 완성해 주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/228a63c27ad661d8c295272d85b60cf41.jpg'}, {'description': '역시 나물은 들기름에 무쳐야 맛있어요 된장과 들기름 그리고 아삭한 청경채가 조화로워요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/06/03/30909b579375b1ea74f467178e73ebcd1.jpg'}]"
28,https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/e05e4ed894989b9fe2759cc67d3ce6ec1.jpg,여름반찬 아삭오이고추 만능된장무침 레시피,2인분,5분 이내,아무나,"[{'name': '오이고추', 'quantity': '3개'}, {'name': '된장', 'quantity': '1t'}, {'name': '고춧가루', 'quantity': '1/2t'}, {'name': '통깨', 'quantity': '약간'}, {'name': '올리고당', 'quantity': '1t'}, {'name': '참기름', 'quantity': '1t'}]","[{'description': '아삭하고 구수한 오이고추 된장무침 만들기 해 볼께요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/aeb6b58ab71a80d5f8ca8efd01e53f651.jpg'}, {'description': '두선 오이고추를 세척해 물기를 빼고 적당한 크기로 잘라서 볼에 담아 주세요. 그리고 된장1t를 넣고\n도마 , 조리용나이프 , 볼 , 스푼', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/02715ee48eec8ab318fa3e0b4e256fed1.jpg'}, {'description': '고춧가루1/2t를 넣어 주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/47b45b041b767f16a0d583c9ae44fa451.jpg'}, {'description': '그리고 올리고당1t을 넣고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/3f826145d005ce0fc5bc3a5ae8aac2211.jpg'}, {'description': '통깨약간.참기름1t을 넣어 주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/a77c35611e4a3443e6752889814f745c1.jpg'}, {'description': '그리고 조물 조물 무쳐주면 맛있는 오이고추 된장 무침이 완성이 된답니다.\n접시', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/25/3e9128a3e2f3af7acbe02b169bfb870e1.jpg'}]"
29,https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/2cad62498784efd2b97c0f80abebfcff1.jpg,#최애반찬#소세지강정,2인분,20분 이내,초급,"[{'name': '비엔나 소세지', 'quantity': '30개'}, {'name': '양파', 'quantity': '1개'}, {'name': '캐첩', 'quantity': '5큰술'}, {'name': '간장', 'quantity': '1스푼'}, {'name': '설탕', 'quantity': '1스푼'}, {'name': '식초', 'quantity': '1스푼'}, {'name': '굴소스', 'quantity': '1스푼'}, {'name': '올리고당', 'quantity': '1스푼'}]","[{'description': '소세지 슥슥 칼집을 넣어주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/2ce1f216f9b862994d8c590512b67c031.jpg'}, {'description': '끓는 물에 살짝 데쳐 주세요.\n데쳐주면 기름기도 빠지고 칼집도 선명해진답니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/6531030d3f191c293fc441ca699890151.jpg'}, {'description': '캐첩 5스푼, 간장 1스푼, 굴소스 1스푼, 설탕 1스푼, 식초 1스푼을 넣고 양념장을 만들어 주세요.\n다진마늘을 약간 넣어주면 양념치킨 맛이 나요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/7701bfd3bd6428f5081aabd5eb99a93c1.jpg'}, {'description': '달군팬에 양파 등을 볶아주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/d69d261acdf255804de371b59ccb8f8a1.jpg'}, {'description': '데친 소세지를 넣어주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/cb4ed7ddf6b33e52ac6bd3663a49eb411.jpg'}, {'description': '양념장을 넣고 달달 볶아주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/2b37f9e5d7990742faa631394b7271511.jpg'}, {'description': '윤기 및 달달한 맛을 추가하기 위해 올리고당 한바퀴만 둘러주면 밥도둑 최애반찬 완성입니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/05/18/090db4d15ba93270b26b8b0834a837781.jpg'}]"
30,https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/f0f73439b497576b1cb609a9f96300e01.png,저렴하게 반찬 뚝딱!! 감자조림 만들기,4인분,60분 이내,초급,"[{'name': '감자\n대', 'quantity': '3개'}, {'name': '양파', 'quantity': '1/2개'}, {'name': '진간장', 'quantity': '4T'}, {'name': '굴소스', 'quantity': '3T'}, {'name': '올리고당', 'quantity': '5T'}, {'name': '물', 'quantity': '300ml'}, {'name': '페퍼론치노', 'quantity': '살짝'}]","[{'description': '감자를 깍둑썰기해서 소금 0.5T/올리고당 5T와 함께 30분간 절여주세요.\n감자,소금,올리고당\n도마 , 조리용나이프 , 믹싱볼\n감자 손질법', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/c06986d94e52580d5d498fcee1dc57051.png'}, {'description': '팬에 기름을 두르고 절인 감자만 넣어서 볶아주세요.\n기름\n볶음팬 , 요리스푼', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/048bb46227eeedce25e483dc9ab250c81.png'}, {'description': '절인 물은 버리지 말고 나둬주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/ed16b67fdc79e65a99e09ff887f0e1ae1.png'}, {'description': '감자의 겉면이 반들반들할때까지 충분히 볶아주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/a3be29dc82e8d495f4d6ba4003c5f6f01.png'}, {'description': '절인물(전분이 포함되지 않게 조심)/ 진간장 4T / 굴소스 3T/ 물 300ml /양파 /페퍼론치노(살짝)을 넣고 약불에 조려주세요.\n양파,페퍼론치노,진간장,굴소스,물,절인물', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/997bdfbdbde0cfcc9c8dfc7607d13ccb1.png'}, {'description': '양념이 감자에 충분히 스며들도록 적당히 섞어주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/1f965b5c09abfc05fd796e008b6e4eb51.png'}, {'description': '국물이 꾸덕해주시면 통께 뿌리고 완성입니다.\n통깨', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/05/05/8cb7eeb57acd72bac5b3a556af2d90931.png'}]"
31,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/55c3f4357e7622a1ac1145b0301cbc851.jpg,다이어트 식단 애호박 당근라페 덮밥,1인분,10분 이내,초급,"[{'name': '애호박', 'quantity': '1/2개'}, {'name': '당근라페', 'quantity': '3젓가락'}, {'name': '올리브오일', 'quantity': '1T'}, {'name': '소금', 'quantity': '1꼬집'}, {'name': '달걀', 'quantity': '1개'}]","[{'description': '애호박 1/2개 채썰어 준비해주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/4b4f5150cc3a374005197f182f5b6eff1.jpg'}, {'description': '올리브오일 두른 팬에 채썬 애호박을 넣어주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/dac8c0de423aae78b396e9526954ed581.jpg'}, {'description': '소금 한 꼬집 넣어 볶아줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/bbfb342018d4da9993cf52ddfa94e81d1.jpg'}, {'description': '준비된 밥 위로 올리브 오일에 볶은 애호박 먼저 올려주세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/b283418ea6959f48559ea78e906f06941.jpg'}, {'description': '당근라페도 올려줍니다', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/b20387af78eaac6b025d82539695cbc31.jpg'}, {'description': '달걀프라이 하나 올려 맛있게 드세요', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2026/04/14/b07a36bcec436fcd7085b3cd9430ff861.jpg'}]"
32,https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/3c9d039f692932c2aa9baaabe6b4d8941.jpg,도토리묵김무침 레시피 아이반찬,2인분,5분 이내,아무나,"[{'name': '도토리묵', 'quantity': '1/2모'}, {'name': '조미김', 'quantity': '1봉'}, {'name': '진간장', 'quantity': '1T'}, {'name': '설탕', 'quantity': '0.5T'}, {'name': '참기름', 'quantity': '1T'}, {'name': '통깨', 'quantity': ''}, {'name': '다진대파', 'quantity': '1T'}]","[{'description': '도토리묵 반개만 사용해줍니다. 마트에서 판매하는 묵이라면 따뜻한 물에 데쳐서 사용해야 부들부들 탱글한 묵을 맛볼 수있어요. 묵은 아이들이 먹기 좋은 크기로 깍뚝썰어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/cf396717cf3eaaa48750a53d0d3cc33d1.jpg'}, {'description': '그리고 다진 대파 가득 1T정도 준비해주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/69ac21e0219c9d54727433d2660dc3801.jpg'}, {'description': '조미김 한봉을 잘게 부셔줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/c3941aff74decc4e40e6dea1428aaa311.jpg'}, {'description': '볼에 도토리묵과 다진 대파를 넣고 간을 해줄께요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/b7990cc2654b86da91e0e488ce3a33531.jpg'}, {'description': '진간장 1T 넣어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/bb2f70efeb10caf1904b2407edb1bc851.jpg'}, {'description': '설탕도 0.5T 넣어줍니다.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/84e7b16953ab8b1158da4f74e9ea6c011.jpg'}, {'description': '참기름 1T 넣어주고', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/27a8fed2a50ef916a8361fcd9c290bac1.jpg'}, {'description': '깨도 듬뿍 넣어주세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/6ccb98f5d6e6a53294e4d97172aff8581.jpg'}, {'description': '그리고 부셔둔 김가루를 넣어준 후 잘 비벼주시면 아이반찬 탱글탱글 고소한 도토리묵김무침이 완성됩니다. 맛있게 드세요.', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2023/07/10/c775d9e3b7071aef9e39c2aa97a457ca1.jpg'}]"
33,https://recipe1.ezmember.co.kr/cache/recipe/2025/06/22/c6acba1cd79a5e2199ca14eca744bf6d1.jpg,"여름 반찬, 매콤하고 시원한 오이 냉국 만들기",3인분,10분 이내,아무나,"[{'name': '가시오이', 'quantity': '1개'}, {'name': '햇양파', 'quantity': '1개'}, {'name': '청양고추', 'quantity': '3개'}, {'name': '시원한 생수', 'quantity': '600ml'}, {'name': '소금', 'quantity': '0.5큰술'}, {'name': '사과식초', 'quantity': '0.5큰술'}, {'name': '참기름', 'quantity': '0.5큰술'}, {'name': '깨', 'quantity': '1큰술'}]","[{'description': '청양 고추는 씻어서 얇게 어슷하게 썰어 주세요. 양파는 껍질을 까고 깨끗이 씻어서 얇게 채를 썰어 주세요. 오이는 껍질을 깍고 씻어서 채를 썰어 주세요.\n도마 , 조리용나이프\n오이 손질법', 'image': 'https://recipe1.ezmember.co.kr/cache/recipe/2025/06/30/d4cb6304b708a2a052b76ad9a7c53b9b1.jpg'}]"
